rank,e15,e16,e17,e18,e19,e20,f64,agreement_residual,universe,intersection,denominator,local_cap,pattern_count,label_sets,cell_cap,selected
1608,31,9,1,0,0,0,24,100239,294912,32767,384475617,51,123514949845647360,38567100,242944284531795381190656000,0
1609,32,8,2,0,0,0,18,67471,458752,-1,4552794593,6,86460464891953152,471435600,244563246855701216310067200,0
1610,32,9,0,0,0,0,13,67471,622592,-1,4552958433,9,78422190378188800,347373600,245176187324011244421120000,0
1611,32,7,1,0,0,0,11,67471,688128,-1,4553023969,10,193748940934348800,129024480,249983563546050680586240000,0
1612,32,6,0,0,0,0,12,67471,655360,-1,4552991201,9,123727393859829760,225792840,251430836808685710842265600,0
1613,32,6,0,0,0,0,19,67471,425984,-1,4552761825,6,123727393859829760,347373600,257877781342241754710016000,0
1614,32,10,2,0,0,0,15,67471,557056,-1,4552892897,8,57013784820056064,565722720,258031947407174616628592640,0
1615,28,7,0,0,0,0,27,198543,294912,131071,764912097,26,106939350515712000,94143280,261758151684089299599360000,0
1616,32,10,1,0,0,0,14,67471,589824,-1,4552925665,8,69812797738844160,471435600,263297905517525119008768000,0
1617,32,6,1,0,0,0,13,67471,622592,-1,4552958433,9,84359586722611200,347373600,263738640009110885498880000,0
1618,32,8,2,0,0,0,13,67471,622592,-1,4552958433,9,86460464891953152,347373600,270306746524722396974284800,0
1619,32,9,2,0,0,0,18,67471,458752,-1,4552794593,6,96067183213281280,471435600,271736940950779129233408000,0
1620,28,7,1,0,0,0,27,198543,294912,131071,764912097,26,112286318041497600,94143280,274846059268293764579328000,0
1621,32,10,1,0,0,0,17,67471,491520,-1,4552827361,7,69812797738844160,565722720,276462800793401374959206400,0
1622,31,8,0,0,0,0,24,100239,294912,32767,384475617,51,141159942680739840,38567100,277650610893480435646464000,0
1623,32,8,1,0,0,0,20,67471,393216,-1,4552729057,5,247029899691294720,225792840,278887913081062790529024000,0
1624,32,10,1,0,0,0,16,67471,524288,-1,4552860129,7,69812797738844160,601080390,293741725842988960894156800,0
1625,32,9,0,0,0,0,14,67471,589824,-1,4552925665,8,78422190378188800,471435600,295768098994045310730240000,0
1626,28,6,1,0,0,0,27,198543,294912,131071,764912097,26,121643511211622400,94143280,297749897540651578294272000,0
1627,32,9,2,0,0,0,13,67471,622592,-1,4552958433,9,96067183213281280,347373600,300340829471913774415872000,0
1628,32,9,0,0,0,0,17,67471,491520,-1,4552827361,7,78422190378188800,565722720,310556503943747576266752000,0
1629,32,10,1,0,0,0,15,67471,557056,-1,4552892897,8,69812797738844160,565722720,315957486621030142810521600,0
1630,32,6,1,0,0,0,14,67471,589824,-1,4552925665,8,84359586722611200,471435600,318160899058609957109760000,0
1631,32,8,1,0,0,0,11,67471,688128,-1,4553023969,10,247029899691294720,129024480,318729043521214617747456000,0
1632,32,8,0,0,0,0,12,67471,655360,-1,4552991201,9,158804935515832320,225792840,322713156565229800469299200,0
1633,32,8,2,0,0,0,14,67471,589824,-1,4552925665,8,86460464891953152,471435600,326084329140934955080089600,0
1634,32,9,0,0,0,0,16,67471,524288,-1,4552860129,7,78422190378188800,601080390,329966285440231799783424000,0
1635,32,8,0,0,0,0,19,67471,425984,-1,4552761825,6,158804935515832320,347373600,330987852887415179968512000,0
1636,32,6,1,0,0,0,17,67471,491520,-1,4552827361,7,84359586722611200,565722720,334068944011540454965248000,0
1637,32,8,2,0,0,0,17,67471,491520,-1,4552827361,7,86460464891953152,565722720,342388545597981702834094080,0
1638,31,6,0,0,0,0,24,100239,294912,32767,384475617,51,176753419799756800,38567100,347660207654719224545280000,0
1639,32,6,0,0,0,0,18,67471,458752,-1,4552794593,6,123727393859829760,471435600,349976988964470952820736000,0
1640,32,9,0,0,0,0,15,67471,557056,-1,4552892897,8,78422190378188800,565722720,354921718792854372876288000,0
1641,32,6,1,0,0,0,16,67471,524288,-1,4552860129,7,84359586722611200,601080390,354948253012261733400576000,0
1642,32,9,1,0,0,0,12,67471,655360,-1,4552991201,9,176449928350924800,225792840,358570173961366444965888000,0
1643,32,9,2,0,0,0,14,67471,589824,-1,4552925665,8,96067183213281280,471435600,362315921267705505644544000,0
1644,32,8,2,0,0,0,16,67471,524288,-1,4552860129,7,86460464891953152,601080390,363787829697855559261224960,0
1645,32,9,1,0,0,0,19,67471,425984,-1,4552761825,6,176449928350924800,347373600,367764280986016866631680000,0
1646,32,7,0,0,0,0,12,67471,655360,-1,4552991201,9,184522800889856000,225792840,374975345319076020879360000,0
1647,32,9,2,0,0,0,17,67471,491520,-1,4552827361,7,96067183213281280,565722720,380431717331090780926771200,0
1648,32,6,1,0,0,0,15,67471,557056,-1,4552892897,8,84359586722611200,565722720,381793078870331948531712000,0
1649,32,7,0,0,0,0,19,67471,425984,-1,4552761825,6,184522800889856000,347373600,384590097763154893209600000,0
1650,32,6,0,0,0,0,13,67471,622592,-1,4552958433,9,123727393859829760,347373600,386816672013362632065024000,0
1651,32,8,2,0,0,0,15,67471,557056,-1,4552892897,8,86460464891953152,565722720,391301194969121946096107520,0
1652,32,7,1,0,0,0,12,67471,655360,-1,4552991201,9,193748940934348800,225792840,393724112585029821923328000,0
1653,32,7,1,0,0,0,19,67471,425984,-1,4552761825,6,193748940934348800,347373600,403819602651312637870080000,0
1654,32,9,2,0,0,0,16,67471,524288,-1,4552860129,7,96067183213281280,601080390,404208699664283954734694400,0
1655,31,7,0,0,0,0,24,100239,294912,32767,384475617,51,207588151001088000,38567100,408309721902177111244800000,0
1656,28,5,0,0,0,0,27,198543,294912,131071,764912097,26,171732015828172800,94143280,420352796527978698768384000,0
1657,31,7,1,0,0,0,24,100239,294912,32767,384475617,51,217967558551142400,38567100,428725207997285966807040000,0
1658,31,8,1,0,0,0,24,100239,294912,32767,384475617,51,219582133058928640,38567100,431900950278747344338944000,0
1659,32,9,2,0,0,0,15,67471,557056,-1,4552892897,8,96067183213281280,565722720,434779105521246606773452800,0
1660,28,6,0,0,0,0,27,198543,294912,131071,764912097,26,178410483110379520,94143280,436699849726288981498265600,0
1661,32,8,0,0,0,0,18,67471,458752,-1,4552794593,6,158804935515832320,471435600,449197800347206315671552000,0
1662,32,6,0,0,0,0,14,67471,589824,-1,4552925665,8,123727393859829760,471435600,466635985285961270427648000,0
1663,32,6,0,0,0,0,17,67471,491520,-1,4552827361,7,123727393859829760,565722720,489967784550259333949030400,0
1664,32,8,0,0,0,0,13,67471,622592,-1,4552958433,9,158804935515832320,347373600,496481779331122769952768000,0
1665,32,9,1,0,0,0,18,67471,458752,-1,4552794593,6,176449928350924800,471435600,499108667052451461857280000,0
1666,32,8,1,0,0,0,12,67471,655360,-1,4552991201,9,247029899691294720,225792840,501998243545913022952243200,0
1667,32,8,1,0,0,0,19,67471,425984,-1,4552761825,6,247029899691294720,347373600,514869993380423613284352000,0
1668,32,6,0,0,0,0,16,67471,524288,-1,4552860129,7,123727393859829760,601080390,520590771084650542320844800,0
1669,32,7,0,0,0,0,18,67471,458752,-1,4552794593,6,184522800889856000,471435600,521943704107138783641600000,0
1670,32,7,1,0,0,0,18,67471,458752,-1,4552794593,6,193748940934348800,471435600,548040889312495722823680000,0
1671,32,9,1,0,0,0,13,67471,622592,-1,4552958433,9,176449928350924800,347373600,551646421479025299947520000,0
1672,32,6,0,0,0,0,15,67471,557056,-1,4552892897,8,123727393859829760,565722720,559963182343153524513177600,0
1673,32,7,0,0,0,0,13,67471,622592,-1,4552958433,9,184522800889856000,347373600,576885146644732339814400000,0
1674,32,8,0,0,0,0,14,67471,589824,-1,4552925665,8,158804935515832320,471435600,598930400462941754228736000,0
1675,32,7,1,0,0,0,13,67471,622592,-1,4552958433,9,193748940934348800,347373600,605729403976968956805120000,0
1676,32,8,0,0,0,0,17,67471,491520,-1,4552827361,7,158804935515832320,565722720,628876920486088841940172800,0
1677,32,9,1,0,0,0,14,67471,589824,-1,4552925665,8,176449928350924800,471435600,665478222736601949143040000,0
1678,32,8,0,0,0,0,16,67471,524288,-1,4552860129,7,158804935515832320,601080390,668181728016469394561433600,0
1679,32,7,0,0,0,0,14,67471,589824,-1,4552925665,8,184522800889856000,471435600,695924938809518378188800000,0
1680,32,8,1,0,0,0,18,67471,458752,-1,4552794593,6,247029899691294720,471435600,698752133873432046600192000,0
1681,32,9,1,0,0,0,17,67471,491520,-1,4552827361,7,176449928350924800,565722720,698752133873432046600192000,0
1682,32,8,0,0,0,0,15,67471,557056,-1,4552892897,8,158804935515832320,565722720,718716480555530105074483200,0
1683,32,7,0,0,0,0,17,67471,491520,-1,4552827361,7,184522800889856000,565722720,730721185749994297098240000,0
1684,32,7,1,0,0,0,14,67471,589824,-1,4552925665,8,193748940934348800,471435600,730721185749994297098240000,0
1685,32,9,1,0,0,0,16,67471,524288,-1,4552860129,7,176449928350924800,601080390,742424142240521549512704000,0
1686,32,7,1,0,0,0,17,67471,491520,-1,4552827361,7,193748940934348800,565722720,767257245037494011953152000,0
1687,32,8,1,0,0,0,13,67471,622592,-1,4552958433,9,247029899691294720,347373600,772304990070635419926528000,0
1688,32,7,0,0,0,0,16,67471,524288,-1,4552860129,7,184522800889856000,601080390,776391259859368940666880000,0
1689,32,9,1,0,0,0,15,67471,557056,-1,4552892897,8,176449928350924800,565722720,798573867283922338971648000,0
1690,32,7,1,0,0,0,16,67471,524288,-1,4552860129,7,193748940934348800,601080390,815210822852337387700224000,0
1691,32,7,0,0,0,0,15,67471,557056,-1,4552892897,8,184522800889856000,565722720,835109926571422053826560000,0
1692,32,7,1,0,0,0,15,67471,557056,-1,4552892897,8,193748940934348800,565722720,876865422899993156517888000,0
1693,32,8,1,0,0,0,14,67471,589824,-1,4552925665,8,247029899691294720,471435600,931669511831242728800256000,0
1694,32,8,1,0,0,0,17,67471,491520,-1,4552827361,7,247029899691294720,565722720,978252987422804865240268800,0
1695,32,8,1,0,0,0,16,67471,524288,-1,4552860129,7,247029899691294720,601080390,1039393799136730169317785600,0
1696,32,8,1,0,0,0,15,67471,557056,-1,4552892897,8,247029899691294720,565722720,1118003414197491274560307200,0
